ISO_3_Code,Country_Name,Who_Region,Year,Description,Intro
EGY,Egypt,EMRO,2015,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2016,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2017,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2018,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2019,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2020,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2021,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2022,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2023,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2024,COVID-19 Vaccine,No
EGY,Egypt,EMRO,2010,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2011,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2012,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2013,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2014,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2015,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2016,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2017,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2018,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2019,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2020,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2021,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2022,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2023,"Malaria Vaccine (RTS,S)",No
EGY,Egypt,EMRO,2024,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2010,Rotavirus vaccine,No
ZAF,South Africa,AFRO,2011,Rotavirus vaccine,No
ZAF,South Africa,AFRO,2012,Rotavirus vaccine,No
ZAF,South Africa,AFRO,2013,Rotavirus vaccine,No
ZAF,South Africa,AFRO,2014,Rotavirus vaccine,Partial
ZAF,South Africa,AFRO,2015,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2016,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2017,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2018,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2019,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2020,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2021,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2022,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2023,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2024,Rotavirus vaccine,Yes
ZAF,South Africa,AFRO,2010,IPV - Inactivated Polio Vaccine,No
ZAF,South Africa,AFRO,2011,IPV - Inactivated Polio Vaccine,No
ZAF,South Africa,AFRO,2012,IPV - Inactivated Polio Vaccine,No
ZAF,South Africa,AFRO,2013,IPV - Inactivated Polio Vaccine,No
ZAF,South Africa,AFRO,2014,IPV - Inactivated Polio Vaccine,No
ZAF,South Africa,AFRO,2015,IPV - Inactivated Polio Vaccine,No
ZAF,South Africa,AFRO,2016,IPV - Inactivated Polio Vaccine,No
ZAF,South Africa,AFRO,2017,IPV - Inactivated Polio Vaccine,Partial
ZAF,South Africa,AFRO,2018,IPV - Inactivated Polio Vaccine,Yes
ZAF,South Africa,AFRO,2019,IPV - Inactivated Polio Vaccine,Yes
ZAF,South Africa,AFRO,2020,IPV - Inactivated Polio Vaccine,Yes
ZAF,South Africa,AFRO,2021,IPV - Inactivated Polio Vaccine,Yes
ZAF,South Africa,AFRO,2022,IPV - Inactivated Polio Vaccine,Yes
ZAF,South Africa,AFRO,2023,IPV - Inactivated Polio Vaccine,Yes
ZAF,South Africa,AFRO,2024,IPV - Inactivated Polio Vaccine,Yes
ZAF,South Africa,AFRO,2010,HPV - Human Papillomavirus Vaccine,No
ZAF,South Africa,AFRO,2011,HPV - Human Papillomavirus Vaccine,No
ZAF,South Africa,AFRO,2012,HPV - Human Papillomavirus Vaccine,No
ZAF,South Africa,AFRO,2013,HPV - Human Papillomavirus Vaccine,No
ZAF,South Africa,AFRO,2014,HPV - Human Papillomavirus Vaccine,No
ZAF,South Africa,AFRO,2015,HPV - Human Papillomavirus Vaccine,No
ZAF,South Africa,AFRO,2016,HPV - Human Papillomavirus Vaccine,Partial
ZAF,South Africa,AFRO,2017,HPV - Human Papillomavirus Vaccine,Yes
ZAF,South Africa,AFRO,2018,HPV - Human Papillomavirus Vaccine,Yes
ZAF,South Africa,AFRO,2019,HPV - Human Papillomavirus Vaccine,Yes
ZAF,South Africa,AFRO,2020,HPV - Human Papillomavirus Vaccine,Yes
ZAF,South Africa,AFRO,2021,HPV - Human Papillomavirus Vaccine,Yes
ZAF,South Africa,AFRO,2022,HPV - Human Papillomavirus Vaccine,Yes
ZAF,South Africa,AFRO,2023,HPV - Human Papillomavirus Vaccine,Yes
ZAF,South Africa,AFRO,2024,HPV - Human Papillomavirus Vaccine,Yes
ZAF,South Africa,AFRO,2010,Pneumococcal Conjugate Vaccine (PCV),No
ZAF,South Africa,AFRO,2011,Pneumococcal Conjugate Vaccine (PCV),No
ZAF,South Africa,AFRO,2012,Pneumococcal Conjugate Vaccine (PCV),No
ZAF,South Africa,AFRO,2013,Pneumococcal Conjugate Vaccine (PCV),Partial
ZAF,South Africa,AFRO,2014,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2015,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2016,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2017,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2018,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2019,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2020,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2021,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2022,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2023,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2024,Pneumococcal Conjugate Vaccine (PCV),Yes
ZAF,South Africa,AFRO,2010,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2011,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2012,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2013,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2014,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2015,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2016,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2017,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2018,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2019,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2020,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2021,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2022,COVID-19 Vaccine,No
ZAF,South Africa,AFRO,2023,COVID-19 Vaccine,Partial
ZAF,South Africa,AFRO,2024,COVID-19 Vaccine,Yes
ZAF,South Africa,AFRO,2010,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2011,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2012,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2013,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2014,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2015,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2016,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2017,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2018,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2019,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2020,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2021,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2022,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2023,"Malaria Vaccine (RTS,S)",No
ZAF,South Africa,AFRO,2024,"Malaria Vaccine (RTS,S)",Partial
GBR,United Kingdom,EURO,2010,Rotavirus vaccine,No
GBR,United Kingdom,EURO,2011,Rotavirus vaccine,No
GBR,United Kingdom,EURO,2012,Rotavirus vaccine,Partial
GBR,United Kingdom,EURO,2013,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2014,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2015,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2016,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2017,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2018,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2019,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2020,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2021,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2022,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2023,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2024,Rotavirus vaccine,Yes
GBR,United Kingdom,EURO,2010,IPV - Inactivated Polio Vaccine,No
GBR,United Kingdom,EURO,2011,IPV - Inactivated Polio Vaccine,No
GBR,United Kingdom,EURO,2012,IPV - Inactivated Polio Vaccine,No
GBR,United Kingdom,EURO,2013,IPV - Inactivated Polio Vaccine,No
GBR,United Kingdom,EURO,2014,IPV - Inactivated Polio Vaccine,No
GBR,United Kingdom,EURO,2015,IPV - Inactivated Polio Vaccine,Partial
GBR,United Kingdom,EURO,2016,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2017,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2018,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2019,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2020,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2021,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2022,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2023,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2024,IPV - Inactivated Polio Vaccine,Yes
GBR,United Kingdom,EURO,2010,HPV - Human Papillomavirus Vaccine,No
GBR,United Kingdom,EURO,2011,HPV - Human Papillomavirus Vaccine,No
GBR,United Kingdom,EURO,2012,HPV - Human Papillomavirus Vaccine,No
GBR,United Kingdom,EURO,2013,HPV - Human Papillomavirus Vaccine,No
GBR,United Kingdom,EURO,2014,HPV - Human Papillomavirus Vaccine,Partial
GBR,United Kingdom,EURO,2015,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2016,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2017,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2018,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2019,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2020,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2021,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2022,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2023,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2024,HPV - Human Papillomavirus Vaccine,Yes
GBR,United Kingdom,EURO,2010,Pneumococcal Conjugate Vaccine (PCV),No
GBR,United Kingdom,EURO,2011,Pneumococcal Conjugate Vaccine (PCV),Partial
GBR,United Kingdom,EURO,2012,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2013,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2014,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2015,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2016,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2017,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2018,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2019,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2020,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2021,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2022,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2023,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2024,Pneumococcal Conjugate Vaccine (PCV),Yes
GBR,United Kingdom,EURO,2010,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2011,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2012,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2013,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2014,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2015,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2016,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2017,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2018,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2019,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2020,COVID-19 Vaccine,No
GBR,United Kingdom,EURO,2021,COVID-19 Vaccine,Partial
GBR,United Kingdom,EURO,2022,COVID-19 Vaccine,Yes
GBR,United Kingdom,EURO,2023,COVID-19 Vaccine,Yes
GBR,United Kingdom,EURO,2024,COVID-19 Vaccine,Yes
GBR,United Kingdom,EURO,2010,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2011,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2012,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2013,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2014,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2015,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2016,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2017,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2018,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2019,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2020,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2021,"Malaria Vaccine (RTS,S)",No
GBR,United Kingdom,EURO,2022,"Malaria Vaccine (RTS,S)",Partial
GBR,United Kingdom,EURO,2023,"Malaria Vaccine (RTS,S)",Yes
GBR,United Kingdom,EURO,2024,"Malaria Vaccine (RTS,S)",Yes
JPN,Japan,WPRO,2010,Rotavirus vaccine,No
JPN,Japan,WPRO,2011,Rotavirus vaccine,No
JPN,Japan,WPRO,2012,Rotavirus vaccine,Partial
JPN,Japan,WPRO,2013,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2014,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2015,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2016,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2017,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2018,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2019,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2020,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2021,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2022,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2023,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2024,Rotavirus vaccine,Yes
JPN,Japan,WPRO,2010,IPV - Inactivated Polio Vaccine,No
JPN,Japan,WPRO,2011,IPV - Inactivated Polio Vaccine,No
JPN,Japan,WPRO,2012,IPV - Inactivated Polio Vaccine,No
JPN,Japan,WPRO,2013,IPV - Inactivated Polio Vaccine,No
JPN,Japan,WPRO,2014,IPV - Inactivated Polio Vaccine,No
JPN,Japan,WPRO,2015,IPV - Inactivated Polio Vaccine,Partial
JPN,Japan,WPRO,2016,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2017,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2018,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2019,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2020,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2021,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2022,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2023,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2024,IPV - Inactivated Polio Vaccine,Yes
JPN,Japan,WPRO,2010,HPV - Human Papillomavirus Vaccine,No
JPN,Japan,WPRO,2011,HPV - Human Papillomavirus Vaccine,No
JPN,Japan,WPRO,2012,HPV - Human Papillomavirus Vaccine,No
JPN,Japan,WPRO,2013,HPV - Human Papillomavirus Vaccine,No
JPN,Japan,WPRO,2014,HPV - Human Papillomavirus Vaccine,Partial
JPN,Japan,WPRO,2015,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2016,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2017,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2018,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2019,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2020,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2021,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2022,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2023,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2024,HPV - Human Papillomavirus Vaccine,Yes
JPN,Japan,WPRO,2010,Pneumococcal Conjugate Vaccine (PCV),No
JPN,Japan,WPRO,2011,Pneumococcal Conjugate Vaccine (PCV),Partial
JPN,Japan,WPRO,2012,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2013,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2014,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2015,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2016,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2017,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2018,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2019,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2020,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2021,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2022,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2023,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2024,Pneumococcal Conjugate Vaccine (PCV),Yes
JPN,Japan,WPRO,2010,COVID-19 Vaccine,No
JPN,Japan,WPRO,2011,COVID-19 Vaccine,No
JPN,Japan,WPRO,2012,COVID-19 Vaccine,No
JPN,Japan,WPRO,2013,COVID-19 Vaccine,No
JPN,Japan,WPRO,2014,COVID-19 Vaccine,No
JPN,Japan,WPRO,2015,COVID-19 Vaccine,No
JPN,Japan,WPRO,2016,COVID-19 Vaccine,No
JPN,Japan,WPRO,2017,COVID-19 Vaccine,No
JPN,Japan,WPRO,2018,COVID-19 Vaccine,No
JPN,Japan,WPRO,2019,COVID-19 Vaccine,No
JPN,Japan,WPRO,2020,COVID-19 Vaccine,No
JPN,Japan,WPRO,2021,COVID-19 Vaccine,Partial
JPN,Japan,WPRO,2022,COVID-19 Vaccine,Yes
JPN,Japan,WPRO,2023,COVID-19 Vaccine,Yes
JPN,Japan,WPRO,2024,COVID-19 Vaccine,Yes
JPN,Japan,WPRO,2010,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2011,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2012,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2013,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2014,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2015,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2016,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2017,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2018,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2019,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2020,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2021,"Malaria Vaccine (RTS,S)",No
JPN,Japan,WPRO,2022,"Malaria Vaccine (RTS,S)",Partial
JPN,Japan,WPRO,2023,"Malaria Vaccine (RTS,S)",Yes
JPN,Japan,WPRO,2024,"Malaria Vaccine (RTS,S)",Yes
MEX,Mexico,AMRO,2010,Rotavirus vaccine,No
MEX,Mexico,AMRO,2011,Rotavirus vaccine,No
MEX,Mexico,AMRO,2012,Rotavirus vaccine,No
MEX,Mexico,AMRO,2013,Rotavirus vaccine,No
MEX,Mexico,AMRO,2014,Rotavirus vaccine,Partial
MEX,Mexico,AMRO,2015,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2016,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2017,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2018,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2019,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2020,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2021,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2022,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2023,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2024,Rotavirus vaccine,Yes
MEX,Mexico,AMRO,2010,IPV - Inactivated Polio Vaccine,No
MEX,Mexico,AMRO,2011,IPV - Inactivated Polio Vaccine,No
MEX,Mexico,AMRO,2012,IPV - Inactivated Polio Vaccine,No
MEX,Mexico,AMRO,2013,IPV - Inactivated Polio Vaccine,No
MEX,Mexico,AMRO,2014,IPV - Inactivated Polio Vaccine,No
MEX,Mexico,AMRO,2015,IPV - Inactivated Polio Vaccine,No
MEX,Mexico,AMRO,2016,IPV - Inactivated Polio Vaccine,No
MEX,Mexico,AMRO,2017,IPV - Inactivated Polio Vaccine,Partial
MEX,Mexico,AMRO,2018,IPV - Inactivated Polio Vaccine,Yes
MEX,Mexico,AMRO,2019,IPV - Inactivated Polio Vaccine,Yes
MEX,Mexico,AMRO,2020,IPV - Inactivated Polio Vaccine,Yes
MEX,Mexico,AMRO,2021,IPV - Inactivated Polio Vaccine,Yes
MEX,Mexico,AMRO,2022,IPV - Inactivated Polio Vaccine,Yes
MEX,Mexico,AMRO,2023,IPV - Inactivated Polio Vaccine,Yes
MEX,Mexico,AMRO,2024,IPV - Inactivated Polio Vaccine,Yes
MEX,Mexico,AMRO,2010,HPV - Human Papillomavirus Vaccine,No
MEX,Mexico,AMRO,2011,HPV - Human Papillomavirus Vaccine,No
MEX,Mexico,AMRO,2012,HPV - Human Papillomavirus Vaccine,No
MEX,Mexico,AMRO,2013,HPV - Human Papillomavirus Vaccine,No
MEX,Mexico,AMRO,2014,HPV - Human Papillomavirus Vaccine,No
MEX,Mexico,AMRO,2015,HPV - Human Papillomavirus Vaccine,No
MEX,Mexico,AMRO,2016,HPV - Human Papillomavirus Vaccine,Partial
MEX,Mexico,AMRO,2017,HPV - Human Papillomavirus Vaccine,Yes
MEX,Mexico,AMRO,2018,HPV - Human Papillomavirus Vaccine,Yes
MEX,Mexico,AMRO,2019,HPV - Human Papillomavirus Vaccine,Yes
MEX,Mexico,AMRO,2020,HPV - Human Papillomavirus Vaccine,Yes
MEX,Mexico,AMRO,2021,HPV - Human Papillomavirus Vaccine,Yes
MEX,Mexico,AMRO,2022,HPV - Human Papillomavirus Vaccine,Yes
MEX,Mexico,AMRO,2023,HPV - Human Papillomavirus Vaccine,Yes
MEX,Mexico,AMRO,2024,HPV - Human Papillomavirus Vaccine,Yes
MEX,Mexico,AMRO,2010,Pneumococcal Conjugate Vaccine (PCV),No
MEX,Mexico,AMRO,2011,Pneumococcal Conjugate Vaccine (PCV),No
MEX,Mexico,AMRO,2012,Pneumococcal Conjugate Vaccine (PCV),No
MEX,Mexico,AMRO,2013,Pneumococcal Conjugate Vaccine (PCV),Partial
MEX,Mexico,AMRO,2014,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2015,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2016,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2017,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2018,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2019,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2020,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2021,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2022,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2023,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2024,Pneumococcal Conjugate Vaccine (PCV),Yes
MEX,Mexico,AMRO,2010,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2011,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2012,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2013,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2014,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2015,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2016,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2017,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2018,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2019,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2020,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2021,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2022,COVID-19 Vaccine,No
MEX,Mexico,AMRO,2023,COVID-19 Vaccine,Partial
MEX,Mexico,AMRO,2024,COVID-19 Vaccine,Yes
MEX,Mexico,AMRO,2010,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2011,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2012,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2013,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2014,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2015,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2016,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2017,"Malaria Vaccine (RTS,S)",No
MEX,Mexico,AMRO,2018,"Malaria Vaccine (RTS,S)",No
