ISO_3_Code,Country_Name,Who_Region,Year,Dimension,Subgroup,Coverage_Pct,Dropout_Rate_Pct,Population_Density_sqkm,Vaccination_Strategy,Seasonal_Peak_Quarter
CHN,China,WPRO,2011,Education_Level,Secondary,78.58,30.85,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2011,Education_Level,Tertiary,86.63,23.77,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2012,Gender,Female,77.06,30.65,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2012,Gender,Male,73.84,33.54,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2012,Urban_Rural,Urban,83.94,28.65,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2012,Urban_Rural,Rural,68.84,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2012,Education_Level,Primary or Less,65.75,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2012,Education_Level,Secondary,78.78,30.67,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2012,Education_Level,Tertiary,86.13,24.2,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2013,Gender,Female,77.48,30.26,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2013,Gender,Male,76.41,31.23,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2013,Urban_Rural,Urban,82.79,29.63,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2013,Urban_Rural,Rural,67.63,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2013,Education_Level,Primary or Less,64.39,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2013,Education_Level,Secondary,79.77,29.8,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2013,Education_Level,Tertiary,88.05,22.51,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2014,Gender,Female,78.53,29.32,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2014,Gender,Male,75.84,31.75,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2014,Urban_Rural,Urban,84.28,28.37,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2014,Urban_Rural,Rural,69.82,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2014,Education_Level,Primary or Less,66.9,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2014,Education_Level,Secondary,79.69,29.88,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2014,Education_Level,Tertiary,89.24,21.46,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2015,Gender,Female,81.05,27.06,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2015,Gender,Male,78.27,29.56,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2015,Urban_Rural,Urban,86.03,26.88,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2015,Urban_Rural,Rural,72.33,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2015,Education_Level,Primary or Less,67.35,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2015,Education_Level,Secondary,80.02,29.58,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2015,Education_Level,Tertiary,88.14,22.43,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2016,Gender,Female,79.32,28.61,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2016,Gender,Male,77.97,29.83,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2016,Urban_Rural,Urban,84.85,27.87,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2016,Urban_Rural,Rural,71.97,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2016,Education_Level,Primary or Less,69.85,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2016,Education_Level,Secondary,79.24,30.27,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2016,Education_Level,Tertiary,89.73,21.04,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2017,Gender,Female,80.4,27.64,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2017,Gender,Male,77.63,30.14,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2017,Urban_Rural,Urban,85.48,27.34,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2017,Urban_Rural,Rural,73.45,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2017,Education_Level,Primary or Less,71.19,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2017,Education_Level,Secondary,79.46,30.08,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2017,Education_Level,Tertiary,91.61,19.38,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2018,Gender,Female,79.93,28.06,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2018,Gender,Male,79.4,28.54,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2018,Urban_Rural,Urban,86.98,26.06,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2018,Urban_Rural,Rural,74.0,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2018,Education_Level,Primary or Less,70.34,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2018,Education_Level,Secondary,81.08,28.65,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2018,Education_Level,Tertiary,89.82,20.95,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2019,Gender,Female,82.27,25.96,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2019,Gender,Male,79.87,28.12,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2019,Urban_Rural,Urban,87.31,25.79,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2019,Urban_Rural,Rural,74.96,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2019,Education_Level,Primary or Less,71.95,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2019,Education_Level,Secondary,85.68,24.6,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2019,Education_Level,Tertiary,90.77,20.12,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2020,Gender,Female,82.09,26.12,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2020,Gender,Male,81.38,26.75,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2020,Urban_Rural,Urban,90.68,22.92,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2020,Urban_Rural,Rural,73.55,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2020,Education_Level,Primary or Less,72.06,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2020,Education_Level,Secondary,85.98,24.34,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2020,Education_Level,Tertiary,93.07,18.09,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2021,Gender,Female,84.52,23.93,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2021,Gender,Male,83.86,24.53,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2021,Urban_Rural,Urban,89.55,23.88,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2021,Urban_Rural,Rural,75.75,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2021,Education_Level,Primary or Less,73.81,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2021,Education_Level,Secondary,83.34,26.66,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2021,Education_Level,Tertiary,91.48,19.5,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2022,Gender,Female,84.36,24.08,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2022,Gender,Male,81.97,26.22,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2022,Urban_Rural,Urban,91.16,22.51,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2022,Urban_Rural,Rural,76.28,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2022,Education_Level,Primary or Less,74.95,34.04,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2022,Education_Level,Secondary,83.6,26.43,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2022,Education_Level,Tertiary,95.9,15.61,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2023,Gender,Female,82.6,25.66,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2023,Gender,Male,82.18,26.04,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2023,Urban_Rural,Urban,91.36,22.35,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2023,Urban_Rural,Rural,76.0,35.0,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2023,Education_Level,Primary or Less,73.49,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2023,Education_Level,Secondary,86.26,24.09,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2023,Education_Level,Tertiary,97.23,14.44,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2024,Gender,Female,83.68,24.69,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2024,Gender,Male,85.25,23.28,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2024,Urban_Rural,Urban,92.87,21.06,150,Centralized Health Clinic,Q1
CHN,China,WPRO,2024,Urban_Rural,Rural,76.69,34.81,150,Door-to-Door Campaign,Q1
CHN,China,WPRO,2024,Education_Level,Primary or Less,73.76,35.0,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2024,Education_Level,Secondary,86.62,23.77,150,Mobile Outreach Unit,Q1
CHN,China,WPRO,2024,Education_Level,Tertiary,94.73,16.64,150,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2010,Gender,Female,63.14,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2010,Gender,Male,61.68,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2010,Urban_Rural,Urban,66.64,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2010,Urban_Rural,Rural,53.4,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2010,Education_Level,Primary or Less,50.22,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2010,Education_Level,Secondary,64.32,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2010,Education_Level,Tertiary,74.31,34.61,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2011,Gender,Female,62.43,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2011,Gender,Male,62.77,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2011,Urban_Rural,Urban,68.09,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2011,Urban_Rural,Rural,56.06,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2011,Education_Level,Primary or Less,52.27,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2011,Education_Level,Secondary,64.04,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2011,Education_Level,Tertiary,75.41,33.64,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2012,Gender,Female,65.99,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2012,Gender,Male,60.66,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2012,Urban_Rural,Urban,70.62,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2012,Urban_Rural,Rural,56.11,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2012,Education_Level,Primary or Less,54.39,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2012,Education_Level,Secondary,63.24,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2012,Education_Level,Tertiary,72.77,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2013,Gender,Female,64.23,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2013,Gender,Male,63.51,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2013,Urban_Rural,Urban,69.72,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2013,Urban_Rural,Rural,56.21,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2013,Education_Level,Primary or Less,55.35,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2013,Education_Level,Secondary,69.17,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2013,Education_Level,Tertiary,76.24,32.91,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2014,Gender,Female,66.46,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2014,Gender,Male,63.82,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2014,Urban_Rural,Urban,70.23,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2014,Urban_Rural,Rural,56.91,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2014,Education_Level,Primary or Less,54.71,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2014,Education_Level,Secondary,65.06,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2014,Education_Level,Tertiary,77.02,32.22,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2015,Gender,Female,67.82,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2015,Gender,Male,64.82,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2015,Urban_Rural,Urban,73.3,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2015,Urban_Rural,Rural,59.45,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2015,Education_Level,Primary or Less,53.95,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2015,Education_Level,Secondary,64.89,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2015,Education_Level,Tertiary,75.75,33.34,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2016,Gender,Female,67.1,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2016,Gender,Male,64.2,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2016,Urban_Rural,Urban,74.41,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2016,Urban_Rural,Rural,61.04,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2016,Education_Level,Primary or Less,56.47,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2016,Education_Level,Secondary,66.73,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2016,Education_Level,Tertiary,77.93,31.42,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2017,Gender,Female,66.72,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2017,Gender,Male,67.24,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2017,Urban_Rural,Urban,73.12,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2017,Urban_Rural,Rural,60.27,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2017,Education_Level,Primary or Less,58.25,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2017,Education_Level,Secondary,69.71,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2017,Education_Level,Tertiary,80.58,29.09,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2018,Gender,Female,68.58,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2018,Gender,Male,66.3,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2018,Urban_Rural,Urban,71.58,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2018,Urban_Rural,Rural,57.36,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2018,Education_Level,Primary or Less,58.58,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2018,Education_Level,Secondary,69.32,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2018,Education_Level,Tertiary,77.38,31.91,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2019,Gender,Female,67.99,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2019,Gender,Male,68.24,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2019,Urban_Rural,Urban,73.62,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2019,Urban_Rural,Rural,62.76,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2019,Education_Level,Primary or Less,61.83,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2019,Education_Level,Secondary,68.95,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2019,Education_Level,Tertiary,80.3,29.33,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2020,Gender,Female,70.24,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2020,Gender,Male,67.21,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2020,Urban_Rural,Urban,74.32,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2020,Urban_Rural,Rural,61.35,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2020,Education_Level,Primary or Less,57.29,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2020,Education_Level,Secondary,72.64,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2020,Education_Level,Tertiary,79.63,29.92,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2021,Gender,Female,69.38,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2021,Gender,Male,68.81,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2021,Urban_Rural,Urban,76.76,34.75,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2021,Urban_Rural,Rural,61.33,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2021,Education_Level,Primary or Less,56.71,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2021,Education_Level,Secondary,71.89,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2021,Education_Level,Tertiary,78.87,30.59,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2022,Gender,Female,70.41,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2022,Gender,Male,70.07,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2022,Urban_Rural,Urban,76.19,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2022,Urban_Rural,Rural,62.73,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2022,Education_Level,Primary or Less,62.58,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2022,Education_Level,Secondary,71.87,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2022,Education_Level,Tertiary,84.43,25.7,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2023,Gender,Female,72.64,34.62,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2023,Gender,Male,69.37,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2023,Urban_Rural,Urban,77.03,34.53,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2023,Urban_Rural,Rural,62.08,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2023,Education_Level,Primary or Less,62.06,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2023,Education_Level,Secondary,75.09,33.92,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2023,Education_Level,Tertiary,81.56,28.23,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2024,Gender,Female,70.74,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2024,Gender,Male,71.36,35.0,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2024,Urban_Rural,Urban,77.27,34.32,94,Centralized Health Clinic,Q1
KEN,Kenya,AFRO,2024,Urban_Rural,Rural,63.45,35.0,94,Door-to-Door Campaign,Q1
KEN,Kenya,AFRO,2024,Education_Level,Primary or Less,62.27,35.0,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2024,Education_Level,Secondary,75.65,33.43,94,Mobile Outreach Unit,Q1
KEN,Kenya,AFRO,2024,Education_Level,Tertiary,83.91,26.16,94,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2010,Gender,Female,76.23,31.39,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2010,Gender,Male,74.04,33.36,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2010,Urban_Rural,Urban,79.92,32.07,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2010,Urban_Rural,Rural,67.92,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2010,Education_Level,Primary or Less,66.08,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2010,Education_Level,Secondary,76.11,33.03,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2010,Education_Level,Tertiary,85.45,24.8,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2011,Gender,Female,77.61,30.15,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2011,Gender,Male,74.51,32.94,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2011,Urban_Rural,Urban,81.88,30.41,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2011,Urban_Rural,Rural,68.09,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2011,Education_Level,Primary or Less,66.7,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2011,Education_Level,Secondary,78.14,31.24,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2011,Education_Level,Tertiary,87.03,23.41,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2012,Gender,Female,78.72,29.15,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2012,Gender,Male,75.19,32.33,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2012,Urban_Rural,Urban,81.76,30.5,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2012,Urban_Rural,Rural,70.13,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2012,Education_Level,Primary or Less,66.75,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2012,Education_Level,Secondary,77.52,31.79,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2012,Education_Level,Tertiary,86.86,23.56,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2013,Gender,Female,76.63,31.04,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2013,Gender,Male,76.53,31.12,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2013,Urban_Rural,Urban,81.85,30.43,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2013,Urban_Rural,Rural,70.42,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2013,Education_Level,Primary or Less,66.32,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2013,Education_Level,Secondary,77.01,32.23,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2013,Education_Level,Tertiary,89.75,21.02,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2014,Gender,Female,80.86,27.23,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2014,Gender,Male,77.44,30.31,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2014,Urban_Rural,Urban,83.96,28.64,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2014,Urban_Rural,Rural,69.15,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2014,Education_Level,Primary or Less,68.19,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2014,Education_Level,Secondary,80.76,28.94,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2014,Education_Level,Tertiary,88.81,21.85,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2015,Gender,Female,80.2,27.82,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2015,Gender,Male,79.21,28.71,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2015,Urban_Rural,Urban,83.49,29.03,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2015,Urban_Rural,Rural,71.35,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2015,Education_Level,Primary or Less,65.65,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2015,Education_Level,Secondary,79.28,30.23,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2015,Education_Level,Tertiary,90.58,20.29,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2016,Gender,Female,79.95,28.04,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2016,Gender,Male,76.79,30.89,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2016,Urban_Rural,Urban,86.96,26.08,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2016,Urban_Rural,Rural,71.05,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2016,Education_Level,Primary or Less,70.48,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2016,Education_Level,Secondary,81.97,27.87,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2016,Education_Level,Tertiary,88.95,21.72,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2017,Gender,Female,81.57,26.59,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2017,Gender,Male,79.42,28.52,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2017,Urban_Rural,Urban,86.61,26.38,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2017,Urban_Rural,Rural,71.84,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2017,Education_Level,Primary or Less,68.25,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2017,Education_Level,Secondary,81.27,28.48,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2017,Education_Level,Tertiary,90.24,20.59,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2018,Gender,Female,82.25,25.97,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2018,Gender,Male,78.15,29.66,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2018,Urban_Rural,Urban,88.86,24.46,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2018,Urban_Rural,Rural,74.93,35.0,145,Door-to-Door Campaign,Q1
IDN,Indonesia,SEARO,2018,Education_Level,Primary or Less,69.64,35.0,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2018,Education_Level,Secondary,84.7,25.46,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2018,Education_Level,Tertiary,90.09,20.72,145,Mobile Outreach Unit,Q1
IDN,Indonesia,SEARO,2019,Gender,Female,83.23,25.1,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2019,Gender,Male,79.68,28.29,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2019,Urban_Rural,Urban,89.04,24.32,145,Centralized Health Clinic,Q1
IDN,Indonesia,SEARO,2019,Urban_Rural,Rural,72.08,35.0,145,Door-to-Door Campaign,Q1
